20200204		Greater Flamingo	Since this power is brown, when activating it in a game against the Automa the Automa always has zero action cubes in its [wetland].	https://www.boardgamegeek.com/thread/2331577/article/33966554#33966554
20191202	End-of-round goal		A card in your hand with the power, ``This bird counts double toward the end-of-round goal, if it qualifies for the goal.'' (e.g., \textbf{Cetti's Warbler}), does not count toward end-of-round goals.	https://www.boardgamegeek.com/thread/2365136/article/34012183#34012183
20191203a		Northern Bobwhite	This bird counts toward the \textbf{Photographer} bonus card.	https://www.facebook.com/groups/wingspanboardgame/permalink/450308885672719/?comment_id=450451978991743&reply_comment_id=452668538770087
20191203c	Violet		The word \textit{violet} is a keyword for the \textbf{Photographer} bonus card. (This keyword currently occurs only on the \textbf{Violet-Green Swallow}, which already contains another keyword for \textbf{Photographer}.) 	https://www.facebook.com/groups/wingspanboardgame/permalink/453193798717561/?comment_id=453409608695980
20191204		Moltoni's Warbler	If you use this bird's power to play another bird with a teal power, you may resolve that power at any point among your other remaining teal powers.	https://www.boardgamegeek.com/thread/2324875/article/33515239#33515239
20260510		White Wagtail	Which action types you used this round is read from where each action cube ended up. A bird such as \textbf{Lineated Woodpecker} that moves with the action cube to another habitat therefore changes which action the cube records.	https://stonemaiergames.com/games/wingspan/rules/comment-page-80/#comment-156298
20191204		White Wagtail	If you use \textbf{White Wagtail}'s power to play another bird with a teal power, you may resolve that power at any point among your other remaining teal powers.	https://www.boardgamegeek.com/thread/2324875/article/33515239#33515239
20230910		Yellowhammer	If you use \textbf{Yellowhammer}'s power to play a bird with a round-end (teal) power, you may activate that newly played bird's power at any point among your other remaining teal powers, as long as you are still in the round-end power activation step.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-10/#comment-62845
20201203		Black Redstart	You may take less of the benefit: lay [egg] on only some of the birds in the chosen habitat rather than all of them.	https://stonemaiergames.com/games/wingspan/rules/comment-page-25/#comment-42821
20220326		Black Redstart	Activating any bird power is optional, including teal (round end) powers. A player may decline to activate a power, for example to avoid laying eggs on a bird when the end-of-round goal counts birds with no [egg].	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-9/#comment-51436
20191207		Black Redstart	This bird does not count toward the \textbf{Anatomist} bonus card.	https://www.facebook.com/groups/wingspanboardgame/permalink/453193798717561/?comment_id=453409608695980&reply_comment_id=455637778473163
20191207		Painted Whitestart	This bird does not count toward the \textbf{Anatomist} bonus card.	https://www.facebook.com/groups/wingspanboardgame/permalink/453193798717561/?comment_id=453409608695980&reply_comment_id=455637778473163
20200109a	Action		Unless specifically stated, your actions are assumed only to affect your player mat, supply, etc. (For example, the \textbf{American Avocet}'s power may not be used to lay an [egg] on another player's bird.)	https://www.boardgamegeek.com/thread/2146296/article/33747572#33747572
20200109b		American Avocet	You may not use this bird's power to lay an [egg] on another player's bird.	https://www.boardgamegeek.com/thread/2146296/article/33747572#33747572
20190921		American Avocet	A bird with a [star] nest counts as any and all nest types at all times throughout the game, including for egg-laying powers, bonus cards, and end-of-round goals. A power such as \textbf{American Avocet}'s that lays 1 [egg] on a bird with a [ground] nest may lay it on a bird with a [star] nest.	https://stonemaiergames.com/games/wingspan/rules/comment-page-7/#comment-34970
20190718		Bronzed Cowbird	\textbf{Bronzed Cowbird} has an egg limit of 0 and cannot hold eggs.	https://stonemaiergames.com/games/wingspan/rules/comment-page-6/#comment-33576
20200109b		Bronzed Cowbird	You may not use this bird's power to lay an [egg] on another player's bird.	https://www.boardgamegeek.com/thread/2146296/article/33747572#33747572
20190921		Bronzed Cowbird	A bird with a [star] nest counts as any and all nest types at all times throughout the game, including for egg-laying powers, bonus cards, and end-of-round goals. A power such as \textbf{Bronzed Cowbird}'s that lays 1 [egg] on a bird with a [bowl] nest may lay it on a bird with a [star] nest.	https://stonemaiergames.com/games/wingspan/rules/comment-page-7/#comment-34970
20210107		Brown-Headed Cowbird	\textbf{Brown-Headed Cowbird} has no nest type, so it does not count toward the \textbf{Site Selection Expert} bonus card; it is not treated as a [star] nest.	https://stonemaiergames.com/games/wingspan/rules/comment-page-30/#comment-43473
20200411		Brown-Headed Cowbird	Powers that trigger when another player takes the ``lay eggs'' or ``gain food'' action refer only to those basic actions, not to laying eggs or gaining food from a card power. A card effect that lets a player lay an [egg] or gain food is not the ``lay eggs'' or ``gain food'' action.	https://stonemaiergames.com/games/wingspan/rules/comment-page-16/#comment-37907
20200109b		Brown-Headed Cowbird	You may not use this bird's power to lay an [egg] on another player's bird.	https://www.boardgamegeek.com/thread/2146296/article/33747572#33747572
20200323		Brown-Headed Cowbird	Eggs laid by any power are always taken from the general supply and then placed on a bird; they are never moved from another bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-14/#comment-37302
20190921		Brown-Headed Cowbird	A bird with a [star] nest counts as any and all nest types at all times throughout the game, including for egg-laying powers, bonus cards, and end-of-round goals. A power such as \textbf{Brown-Headed Cowbird}'s that lays 1 [egg] on a bird with a [bowl] nest may lay it on a bird with a [star] nest.	https://stonemaiergames.com/games/wingspan/rules/comment-page-7/#comment-34970
20200323		Yellow-Billed Cuckoo	Eggs laid by any power are always taken from the general supply and then placed on a bird; they are never moved from another bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-14/#comment-37302
20200109b		Yellow-Billed Cuckoo	You may not use \textbf{Yellow-Billed Cuckoo}'s power to lay an [egg] on another player's bird.	https://www.boardgamegeek.com/thread/2146296/article/33747572#33747572
20190921		Yellow-Billed Cuckoo	A bird with a [star] nest counts as any and all nest types at all times, including for egg-laying powers, bonus cards, and end-of-round goals, so \textbf{Yellow-Billed Cuckoo} may lay its [egg] on a [star] nest bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-7/#comment-34970
20250524		Coal Tit	Food cached on \textbf{Coal Tit} counts as being in your supply only for the purpose of spending it; it does not satisfy powers that check what food is in your supply, and does not count toward the \textbf{Winter Feeder} bonus card.	https://stonemaiergames.com/games/wingspan/rules/comment-page-68/#comment-124932
20210199b		Coal Tit	When a bird with a ``copy'' power (e.g., the \textbf{Superb Lyrebird}) copies this bird's power, that bird retains the ability to spend [seed] cached on it until the end of the turn but no longer.	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509
20200203		Coal Tit	Food cached on this bird is ``used'' (for points) and hence does not count as unused food when breaking point ties while scoring.	https://www.boardgamegeek.com/thread/2361799/article/33951687#33951687
20200116		Coal Tit	You may spend a [seed] cached on this bird anytime you can spend a [seed] from your supply.	https://www.facebook.com/groups/wingspanboardgame/permalink/486158122087795/?comment_id=486188425418098&reply_comment_id=486277005409240
20250524		Eurasian Nuthatch	[seed] cached on \textbf{Eurasian Nuthatch} is not in your supply, so it does not count toward the \textbf{Winter Feeder} bonus card even though you may spend it at any time.	https://stonemaiergames.com/games/wingspan/rules/comment-page-68/#comment-124932
20230918		Eurasian Nuthatch	When \textbf{Northern Mockingbird} repeats this power, the [seed] is cached on \textbf{Northern Mockingbird} but cannot later be spent; it only copies the power when activated, so the [seed] simply remains cached food worth 1 VP at the end of the game.	https://stonemaiergames.com/games/wingspan/rules/comment-page-61/#comment-63050
20210199b		Eurasian Nuthatch	When a bird with a ``copy'' power (e.g., the \textbf{Superb Lyrebird}) copies this bird's power, that bird retains the ability to spend [seed] cached on it until the end of the turn but no longer.	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509
20200812		Eurasian Nuthatch	[seed] cached on \textbf{Eurasian Nuthatch} by another bird's power (e.g., \textbf{European Magpie}) can later be spent using this bird's power, which applies to any [seed] cached on this card, not only [seed] it cached itself.	https://stonemaiergames.com/games/wingspan/rules/comment-page-22/#comment-40665
20200203		Eurasian Nuthatch	Food cached on this bird is ``used'' (for points) and hence does not count as unused food when breaking point ties while scoring.	https://www.boardgamegeek.com/thread/2361799/article/33951687#33951687
20200116		Eurasian Nuthatch	You may spend a [seed] cached on this bird anytime you can spend a [seed] from your supply.	https://www.facebook.com/groups/wingspanboardgame/permalink/486158122087795/?comment_id=486188425418098&reply_comment_id=486277005409240
20200127		Eleonora's Falcon	This bird's power is a [predator] power; the [predator] icon did not appear on the card in early printings, but the omission was corrected by April 2019.	European Expansion
20220322		Mute Swan	For the \textbf{birds with tucked [card]} end-of-round goal, count each of your birds with at least 1 card tucked beneath it. The [flocking] icon on the goal tile is synonymous with tucked cards; the powers of the birds involved are irrelevant, so it does not matter whether the bird has a [flocking] power or how the card came to be tucked there.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-9/#comment-51361
20200127		Mute Swan	This bird's power is a [flocking] power; the [flocking] icon did not appear on the card in early printings, but the omission was corrected by April 2019.	European Expansion
20200208	Once between turns		You may not use a pink power during your turn (when an opponent performs an action that would otherwise enable using such a power).	https://www.facebook.com/groups/wingspanboardgame/permalink/499161054120835/?comment_id=499167897453484
20260107		Cetti's Warbler	\textbf{Cetti's Warbler} does not help toward the \textbf{different point values on birds} end-of-round goal: counting the same bird twice still accounts for only one point value, and the goal looks for birds with different point values.	https://stonemaiergames.com/games/wingspan/rules/comment-page-78/#comment-142621
20230709		Cetti's Warbler	\textbf{Cetti's Warbler}'s power applies only to the bird card itself, not to its duet token. Place a single duet token when you play \textbf{Cetti's Warbler}, just as with any other bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-60/#comment-61553
20200210		Cetti's Warbler	This bird counts double toward precisely the end-of-round bonuses that count birds, not those that count other quantities. When in your hand this card does not count toward end-of-round bonuses.	https://www.boardgamegeek.com/thread/2365136/article/34012183#34012183
20250306		Eurasian Green Woodpecker	Only the quantity on \textbf{Eurasian Green Woodpecker} itself is doubled, not your whole total. For an [egg]-counting end-of-round goal, 2 [egg] on this bird count as 4 [egg]. For a goal that counts birds in a particular habitat or row, this bird counts only if it is there, and then counts as 2 birds instead of 1.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-12/#comment-116934
20200512		Eurasian Green Woodpecker	A round end (teal) power activates at the end of every round after the bird is played, not only the round in which it was played; a bird played in round 1 can activate its round end power in all four rounds. A ``this bird counts double toward the end-of-round goal'' power can give you a virtual 6th bird in a habitat when counting birds for the goal.	https://stonemaiergames.com/games/wingspan/rules/comment-page-18/#comment-38525
20200210		Eurasian Green Woodpecker	This bird counts double toward precisely the end-of-round bonuses that count birds, not those that count other quantities. When in your hand this card does not count toward end-of-round bonuses.	https://www.boardgamegeek.com/thread/2365136/article/34012183#34012183
20231122		Greylag Goose	When counting birds in a habitat for an end-of-round goal, \textbf{Greylag Goose} can push the total above 5: a bird that counts double may give you 6.	https://stonemaiergames.com/games/wingspan/rules/comment-page-63/#comment-64513
20200210		Greylag Goose	\textbf{Greylag Goose} counts double toward precisely the end-of-round goals that count birds, not those that count other quantities. While in your hand this card does not count toward end-of-round goals.	https://www.boardgamegeek.com/thread/2365136/article/34012183#34012183
20200222a		Citizen Scientist	In games where the Automa has drawn this bonus card, the Automa selects birds that have tucking powers; these powers are precisely those which contain the word ``tuck'' or ``tucked''.	https://www.facebook.com/groups/wingspanboardgame/permalink/507078829995724/?comment_id=507188399984767
2020022b	It becomes a tucked card		Cards whose powers include the phrase ``it becomes a tucked card'' (e.g., \textbf{Common Buzzard}) qualify for the \textbf{Citizen Scientist} bonus card when the Automa has drawn it.	https://www.facebook.com/groups/wingspanboardgame/permalink/507078829995724/?comment_id=507188399984767
20200330	Once between turns		If a pink power is triggered by a player using the ``gain food'', ``lay eggs'', or ``draw bird cards'' action, the pink power is resolved after the player collects the resources indicated on the player mat but before any brown powers in the corresponding row are activated. If a pink power is triggered by another bird's power, the pink power is resolved after the other bird's power has been resolved.	https://www.boardgamegeek.com/thread/2397920/article/34412077#34412077
20200404	Resources		Whenever you are entitled to gain resources, you may choose to take some but not all of the quantity specified.	https://www.stonemaiergames.com/games/wingspan/rules/#comment-37710
20200405		Bird Counter	A bird with a [flocking] power qualifies for this bonus card regardless of the color of that power despite the specification of brown powers in this bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20210321		Falconer	\textbf{Black-Billed Magpie} is not a predator bird and does not count for the \textbf{Falconer} bonus card; a bird is a predator only if it has the [predator] icon before its power text.	https://stonemaiergames.com/games/wingspan/rules/comment-page-32/#comment-45312
20200405		Falconer	A bird with a [predator] power qualifies for \textbf{Falconer} regardless of the color of that power, despite the specification of brown powers in this bonus card's Appendix entry.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20260124		Bonelli's Eagle	A bird played for free with \textbf{Yellow-Eyed Penguin}'s power still triggers its ``when played'' power, but powers that refer to a paid cost have no effect: \textbf{Bonelli's Eagle} tucks no [card] when it is played for free.	https://stonemaiergames.com/games/wingspan/rules/comment-page-78/#comment-144893
20250514		Bonelli's Eagle	\textbf{Rose-Ringed Parakeet} copies only the ``When Played'' power itself, not the copied bird's food cost, so copying \textbf{Bonelli's Eagle} does nothing because \textbf{Rose-Ringed Parakeet} has no [rodent] in its own cost. The copied power is also gone by the end of the turn, so it does not make \textbf{Rose-Ringed Parakeet} count toward the \textbf{Endangered Species} bonus card at game end.	https://stonemaiergames.com/games/wingspan/wingspan-asia/comment-page-20/#comment-124185
20200405		Bonelli's Eagle	\textbf{Bonelli's Eagle} counts toward the \textbf{Falconer} bonus card despite the specification of brown powers in that bonus card's Appendix entry.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20210108b		Common Starling	You can spend the unused nectar from your personal supply as blue powers are activated before nectar is discarded.	https://www.facebook.com/groups/wingspanboardgame/permalink/706763200027285/?comment_id=706763420027263&reply_comment_id=706764750027130
20210301		Common Starling	The [wild] discarded for \textbf{Common Starling} may be a mix of any food types. Discarding food is a way of spending it, so [nectar] discarded for this power is placed on the appropriate spent nectar space of your player mat.	https://stonemaiergames.com/games/wingspan/rules/comment-page-25/#comment-44816
20200405		Common Starling	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20220523		Common Swift	The 2-for-1 food conversion may only be used when paying the food cost to play a bird card. It cannot be used to supply the [invertebrate] discarded for this bird's power; you must discard actual [invertebrate].	https://stonemaiergames.com/games/wingspan/rules/comment-page-47/#comment-52711
20240801		Common Swift	[nectar] cannot be used to pay the [invertebrate] discard for this bird's power. When a bird power refers to a specific food type, [nectar] is not a wild food.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-38/#comment-75545
20200111		Common Swift	The food types in these birds' powers are correct as printed; the specific food shown ([invertebrate] for \textbf{Common Swift}, [seed] for \textbf{House Sparrow}) applies, not ``any food''. The \textit{European Expansion} appendix uses examples to explain concepts and does not reproduce the exact text of every card.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-5/#comment-36281
20210108b		Common Swift	You can spend the unused nectar from your personal supply as blue powers are activated before nectar is discarded.	https://www.facebook.com/groups/wingspanboardgame/permalink/706763200027285/?comment_id=706763420027263&reply_comment_id=706764750027130
20200405		Common Swift	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20230516		Eastern Imperial Eagle	\textbf{Rose-Ringed Parakeet} copies the power exactly as worded on the neighbor's bird onto itself for the duration of that turn only; at the end of the turn it no longer has that power. Copying \textbf{Bonelli's Eagle} or \textbf{Eastern Imperial Eagle} does nothing, since those powers refer to [rodent] in the bird's cost and \textbf{Rose-Ringed Parakeet} costs no [rodent]. Because the copied power is gone by the end of the turn, a copied bonus-card power does not make \textbf{Rose-Ringed Parakeet} count toward the \textbf{Endangered Species} bonus card when scoring at game end.	https://stonemaiergames.com/games/wingspan/rules/comment-page-58/#comment-60645
20250514		Eastern Imperial Eagle	\textbf{Rose-Ringed Parakeet} copies only the ``When Played'' power itself, not the copied bird's food cost. Treat the power as if it were printed on \textbf{Rose-Ringed Parakeet}: copying \textbf{Eastern Imperial Eagle} or \textbf{Bonelli's Eagle} therefore does nothing, because \textbf{Rose-Ringed Parakeet} has no [rodent] in its own food cost.	https://stonemaiergames.com/games/wingspan/wingspan-asia/comment-page-20/#comment-124185
20231208		Eastern Imperial Eagle	A copied ``When Played'' power only does what it can do for the copying bird: \textbf{Rose-Ringed Parakeet} gains nothing by copying \textbf{Eastern Imperial Eagle}, because \textbf{Rose-Ringed Parakeet}'s cost contains no [rodent].	https://stonemaiergames.com/games/wingspan/rules/comment-page-63/#comment-64804
20200405		Eastern Imperial Eagle	This bird counts toward the \textbf{Falconer} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20230901		Eurasian Collared-Dove	[nectar] discarded to \textbf{Eurasian Collared-Dove}'s power goes to the ``spent nectar'' space for that habitat on the left side of your player mat (kept until the end of the game), not back to the supply.	https://stonemaiergames.com/games/wingspan/rules/comment-page-61/#comment-62589
20210108b		Eurasian Collared-Dove	You can spend the unused nectar from your personal supply as blue powers are activated before nectar is discarded.	https://www.facebook.com/groups/wingspanboardgame/permalink/706763200027285/?comment_id=706763420027263&reply_comment_id=706764750027130
20200405		Eurasian Collared-Dove	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20200405		Eurasian Sparrowhawk	This bird counts toward the \textbf{Falconer} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20200531		European Goldfinch	\textbf{European Goldfinch}'s power activates only once between your turns, no matter how many [card] the other player tucked in the triggering event. Round end (teal) powers do not activate ``once between turns'' (pink) powers at all, since teal powers happen during no one's turn.	https://stonemaiergames.com/games/wingspan/rules/comment-page-19/#comment-39069
20200405		European Goldfinch	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20220926		Hooded Crow	The number of [card] you draw with \textbf{Hooded Crow}'s power is equal to the number of [card] you tuck; you must tuck in order to draw.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-10/#comment-55084
20200405		Hooded Crow	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20240714a		Horned Lark	Playing \textbf{Red Kite} on top of another bird in a player's [grassland] still counts as playing a bird in that habitat, so it triggers \textbf{Horned Lark}.	https://stonemaiergames.com/games/wingspan/rules/comment-page-69/#comment-72064
20200528		Horned Lark	``Horn'' is not on the \textbf{Anatomist} list, so \textbf{Horned Lark} does not count; follow the printed list strictly, including the additions in the expansion rulebooks. (``Beak'' and ``head'' are on the list, so birds such as \textbf{Blue Grosbeak} and \textbf{Loggerhead Shrike} count.)	https://stonemaiergames.com/games/wingspan/rules/comment-page-19/#comment-38985
20200405		Horned Lark	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20200204a		Horned Lark	A pink power activates directly after the action that triggered it, once the triggering player has finished all the actions on the card that caused it. The player with the pink power completes it before the original player continues activating any further birds in their row.	https://stonemaiergames.com/games/wingspan/rules/comment-page-12/#comment-36551
20200925		House Sparrow	The 2-for-1 food exchange may only be used when paying the food cost to play a bird, not to satisfy a food requirement elsewhere such as discarding [seed] for \textbf{House Sparrow}'s power.	https://stonemaiergames.com/games/wingspan/rules/comment-page-24/#comment-41421
20200111		House Sparrow	The food type is correct as printed: \textbf{House Sparrow} requires [seed], not ``any food''. The \textit{European Expansion} appendix uses examples to explain concepts and does not reproduce the exact text of every card.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-5/#comment-36281
20210108b		House Sparrow	You can spend the unused nectar from your personal supply as blue powers are activated before nectar is discarded.	https://www.facebook.com/groups/wingspanboardgame/permalink/706763200027285/?comment_id=706763420027263&reply_comment_id=706764750027130
20200405		House Sparrow	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20200405		Northern Goshawk	This bird counts toward the \textbf{Falconer} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20201119		Ruff	\textbf{Ruff}'s power is two separate statements: tuck up to 3 [card] from your hand, and then, once you are done tucking, draw 1 [card] for each card you tucked. You cannot tuck a card drawn by this power.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-27/#comment-42600
20200405		Ruff	This bird counts toward the \textbf{Bird Counter} bonus card despite the specification of brown powers in that bonus card's entry in the Appendix.	https://www.boardgamegeek.com/thread/2153031/article/34459426#34459426
20200511	Alternative cost		If you use a bird's power to play in the same habitat a bird an alternative food cost specified via an asterisk next to its food cost, you may pay the alternative cost (which thus counts as paying the bird's ``normal food cost'') instead of paying its food cost.	https://www.discord.com/channels/608588053052653580/693358238439047229/709127448922423368
20200712	Trade		``Trading'' (e.g., when using the \textbf{Green Heron}'s power) counts as ``spending''.	https://www.facebook.com/groups/wingspanboardgame/?post_id=589893495047590&comment_id=589910088379264
20230621		Green Heron	[nectar] is an eligible food type for \textbf{Green Heron}'s power, so you may trade 1 [wild] for [nectar] from the supply. (An earlier official answer saying nectar was ineligible was retracted.)	https://stonemaiergames.com/games/wingspan/rules/comment-page-59/#comment-61154
20220509		Green Heron	When another player uses \textbf{Green Heron}'s power to trade a food token for [nectar], that counts as gaining [nectar], so \textbf{Spangled Drongo}'s power triggers. It is not a net gain of food, but it is still a gain. \textbf{Spangled Drongo} is a ``once between turns'' power, so it may only be used once between each of your turns.	https://stonemaiergames.com/games/wingspan/rules/comment-page-46/#comment-52467
20230101		Green Heron	Food traded away with \textbf{Green Heron} goes back to the supply, not to the birdfeeder; [nectar] traded away is spent instead, so place it in the spent-nectar space of your player mat.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-36/#comment-57802
20200712		Green Heron	``Trading'' counts as ``spending''.	https://www.facebook.com/groups/wingspanboardgame/?post_id=589893495047590&comment_id=589910088379264
20200719		Green Heron	You may not use this bird's power to trade a food token for a food token of the same type.	https://www.facebook.com/groups/wingspanboardgame/?post_id=591878014849138&comment_id=591932641510342&reply_comment_id=594264341277172
20200716a	Appendix		If information printed on a card conflicts with the card's appendix entry, the information on the card takes precedence. (See \textbf{American Oystercatcher}, \textbf{Belted Kingfisher}, and \textbf{Eastern Kingbird}.)	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200716a		Belted Kingfisher	This bird's power is triggered by another player playing a bird in their [wetland] during their turn, even when not using the ``play a bird'' card action to do so (instead using, e.g., the \textbf{Common Moorhen}'s power), despite this bird's entry in the Appendix.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200716a		Common Moorhen	Using this bird's power to play a bird in your [wetland] triggers the power of the \textbf{Belted Kingfisher} on another player's player mat, despite the \textbf{Belted Kingfisher}'s entry in the Appendix.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200716a		Eastern Kingbird	\textbf{Eastern Kingbird}'s power triggers whenever another player plays a bird in their [forest] on their turn, even without using the ``play a bird'' action (e.g. via \textbf{Goldcrest}'s power), despite this bird's Appendix entry.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200710		Eastern Kingbird	Playing a bird is not the same as activating a bird. This bird's power is not triggered when another player moves an existing bird into their [forest]; only when a new bird is played there.	https://stonemaiergames.com/games/wingspan/rules/comment-page-22/#comment-40047
20200716a		Goldcrest	Using this bird's power to play a bird in your [forest] triggers the power of the \textbf{Eastern Kingbird} on another player's player mat, despite the \textbf{Eastern Kingbird}'s entry in the Appendix.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200716a		Short-Toed Treecreeper	Using this bird's power to play a bird in your [forest] triggers the power of the \textbf{Eastern Kingbird} on another player's player mat, despite the \textbf{Eastern Kingbird}'s entry in the Appendix.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592581981445408&comment_id=592771208093152
20200716b	[wild] [wild] $\Rightarrow$ [wild]		You may substitute 2 [wild] for any 1 food in a bird's food cost whenever you play a bird, including outside the scope of the ``play a bird'' action.	https://www.facebook.com/groups/wingspanboardgame/?post_id=592455651458041&comment_id=592685648101708&reply_comment_id=592771751426431
20201003	Discard pile		Cards discarded to the discard pile are placed face up.	https://www.facebook.com/groups/wingspanboardgame/permalink/644780639558875/?comment_id=644981886205417&reply_comment_id=644982936205312
20201003	Discard pile		Players may look through the discard pile at any time.	https://www.facebook.com/groups/wingspanboardgame/permalink/644780639558875/?comment_id=644981886205417&reply_comment_id=644982936205312
20201009	Honey		As of the release of the Oceania Expansion, \textit{honey} is no longer a keyword for the \textbf{Photographer} bonus card.	Oceania Expansion rulebook
20240225		European Honey Buzzard	When a power resets the birdfeeder, such as \textbf{European Honey Buzzard}, all 5 dice are rerolled, including dice that players had already removed from the birdfeeder. This matches resetting the birdfeeder when all dice in it show the same face.	https://stonemaiergames.com/games/wingspan/rules/comment-page-67/#comment-67411
20250410		European Honey Buzzard	Dice showing the [invertebrate]/[seed] face count: \textbf{European Honey Buzzard} gains the [invertebrate] from such a die along with all other [invertebrate] showing (and \textbf{Hawfinch} may take the [seed] from such a die).	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-12/#comment-120371
20201009		European Honey Buzzard	As of the release of the Oceania Expansion, \textit{honey} is no longer a keyword for the \textbf{Photographer} bonus card, and hence this bird no longer qualifies for it.	Oceania Expansion rulebook
20201009		Lewin's Honeyeater	As of the release of the Oceania Expansion, \textit{honey} is no longer a keyword for the \textbf{Photographer} bonus card, and hence this bird do not qualify for it.	Oceania Expansion rulebook
20201009		New Holland Honeyeater	As of the release of the Oceania Expansion, \textit{honey} is no longer a keyword for the \textbf{Photographer} bonus card, and hence this bird do not qualify for it.	Oceania Expansion rulebook
20201009		Rufous-Banded Honeyeater	As of the release of the Oceania Expansion, \textit{honey} is no longer a keyword for the \textbf{Photographer} bonus card, but \textit{rufous} is a keyword, and hence this bird qualifies for that bonus card.	Oceania Expansion rulebook
20220605		Eastern Rosella	\textbf{Spangled Drongo} only triggers between your turns, never on your own turn. If you activate \textbf{Eastern Rosella} on your turn, causing all players to gain 1 [nectar], \textbf{Spangled Drongo} does not activate.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-34/#comment-52958
20201010		Eastern Rosella	\textbf{Eastern Rosella} counts toward the \textbf{Photographer} bonus card.	https://www.facebook.com/groups/wingspanboardgame/permalink/649739262396346/
20201010		Emu	When using this bird's power, you must gain all [seed] available in the birdfeeder, since some of it may be allocated to other players.	https://www.facebook.com/groups/wingspanboardgame/permalink/649739262396346/
20201010		Southern Cassowary	When using this bird's power to discard another bird from your mat, all food cached on that bird, [egg] laid on that bird, and [card] tucked under that bird are discarded.	https://www.facebook.com/groups/wingspanboardgame/permalink/649739262396346/
20201011		Site Selection Expert	When scoring this bonus card, birds played sideways can count toward a nest type in both of the columns in which they were played. A [star] nest on a sideways bird can count as different nest types in the two columns in which it was played.	https://www.boardgamegeek.com/thread/2519302/article/36010930#36010930
20210107		Site Selection Expert	\textbf{Brown-Headed Cowbird} has no nest type, so it does not count toward the \textbf{Site Selection Expert} bonus card; it is not treated as a [star] nest.	https://stonemaiergames.com/games/wingspan/rules/comment-page-30/#comment-43473
